underlying,underlying_last,optionroot,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,ivbid,ivask,delta,gamma
BFR,19.66,BFR160115C00002500,call,01/15/2016,12/30/2015,2.5,0.0,14.8,18.0,0,0,0.0,10.5052,0.9940000000000001,0.0
BFR,19.66,BFR160115P00002500,put,01/15/2016,12/30/2015,2.5,0.0,0.0,0.55,0,0,0.0,8.4838,-0.0047,0.0007
BFR,19.66,BFR160115C00005000,call,01/15/2016,12/30/2015,5.0,0.0,12.3,15.8,0,0,0.0,7.3754,0.9940000000000001,0.0
BFR,19.66,BFR160115P00005000,put,01/15/2016,12/30/2015,5.0,0.0,0.0,0.55,0,0,0.0,5.4968,-0.0296,0.0035
BFR,19.66,BFR160115C00007500,call,01/15/2016,12/30/2015,7.5,0.0,11.1,13.1,0,0,0.0,4.9636,0.9940000000000001,0.0
BFR,19.66,BFR160115P00007500,put,01/15/2016,12/30/2015,7.5,0.0,0.0,0.55,0,0,0.0,3.9747,-0.0506,0.0069
BFR,19.66,BFR160115C00010000,call,01/15/2016,12/30/2015,10.0,0.0,7.3,11.7,0,0,0.0,5.1225,0.9939,0.0
BFR,19.66,BFR160115P00010000,put,01/15/2016,12/30/2015,10.0,0.0,0.0,0.55,0,0,0.0,2.944,-0.0733,0.0122
BFR,19.66,BFR160115C00012500,call,01/15/2016,12/30/2015,12.5,3.1,6.2,7.6,0,48,0.0,2.1591,0.9935,0.0006
BFR,19.66,BFR160115P00012500,put,01/15/2016,12/30/2015,12.5,0.1,0.0,0.25,0,335,0.0,1.6921,-0.1009,0.0213
BFR,19.66,BFR160115C00015000,call,01/15/2016,12/30/2015,15.0,1.9,3.7,5.1,0,202,0.0,1.492,0.9701,0.0206
BFR,19.66,BFR160115P00015000,put,01/15/2016,12/30/2015,15.0,0.3,0.0,0.35,0,262,0.0,1.2609,-0.1448,0.0397
BFR,19.66,BFR160115C00017500,call,01/15/2016,12/30/2015,17.5,5.0,1.95,2.95,0,73,0.0,1.1529,0.8019,0.0999
BFR,19.66,BFR160115P00017500,put,01/15/2016,12/30/2015,17.5,0.7,0.05,0.85,0,69,0.379,1.1117,-0.2106,0.0959
BFR,19.66,BFR160115C00020000,call,01/15/2016,12/30/2015,20.0,0.8,0.25,1.05,0,186,0.2725,0.7829999999999999,0.4344,0.1841
BFR,19.66,BFR160115P00020000,put,01/15/2016,12/30/2015,20.0,0.85,0.85,1.6,0,110,0.3685,0.843,-0.5457,0.1612
BFR,19.66,BFR160115C00022500,call,01/15/2016,12/30/2015,22.5,0.15,0.0,0.25,0,404,0.0,0.6911,0.2286,0.0899
BFR,19.66,BFR160115P00022500,put,01/15/2016,12/30/2015,22.5,3.0,2.4,5.6,0,7,0.0,2.3231,-0.8529,0.0915
BFR,19.66,BFR160115C00025000,call,01/15/2016,12/30/2015,25.0,0.3,0.0,0.3,0,238,0.0,1.0522,0.1252,0.0529
BFR,19.66,BFR160115P00025000,put,01/15/2016,12/30/2015,25.0,0.0,3.6,7.8,0,0,0.0,2.5482,-0.9667,0.0257
BFR,19.66,BFR160115C00030000,call,01/15/2016,12/30/2015,30.0,0.55,0.0,0.6,0,174,0.0,1.8633,0.0192,0.012
BFR,19.66,BFR160115P00030000,put,01/15/2016,12/30/2015,30.0,0.0,9.0,11.5,0,0,0.0,2.252,-0.9936,0.0005
BFR,19.66,BFR160115C00035000,call,01/15/2016,12/30/2015,35.0,0.0,0.0,0.6,0,0,0.0,2.2685,0.0022,0.0018
BFR,19.66,BFR160115P00035000,put,01/15/2016,12/30/2015,35.0,0.0,14.2,16.7,0,0,0.0,2.8533,-0.9939,0.0
BFR,19.66,BFR160219C00002500,call,02/19/2016,12/30/2015,2.5,0.0,15.8,18.4,0,0,0.0,7.1159,0.9909,0.0
BFR,19.66,BFR160219P00002500,put,02/19/2016,12/30/2015,2.5,0.0,0.0,0.6,0,0,0.0,4.8211,-0.0063,0.0009
BFR,19.66,BFR160219C00005000,call,02/19/2016,12/30/2015,5.0,0.0,12.3,15.9,0,0,0.0,4.2813,0.9909,0.0
BFR,19.66,BFR160219P00005000,put,02/19/2016,12/30/2015,5.0,0.0,0.0,0.6,0,0,0.0,3.1132,-0.0336,0.0036
BFR,19.66,BFR160219C00010000,call,02/19/2016,12/30/2015,10.0,0.0,8.6,10.7,0,0,0.0,2.1601,0.9826,0.0039
BFR,19.66,BFR160219P00010000,put,02/19/2016,12/30/2015,10.0,0.0,0.0,0.65,0,0,0.0,1.7123,-0.0746,0.0123
BFR,19.66,BFR160219C00012500,call,02/19/2016,12/30/2015,12.5,0.0,6.1,8.3,0,0,0.0,1.6714,0.941,0.0176
BFR,19.66,BFR160219P00012500,put,02/19/2016,12/30/2015,12.5,0.0,0.0,0.55,0,0,0.0,1.1832,-0.0982,0.0214
BFR,19.66,BFR160219C00015000,call,02/19/2016,12/30/2015,15.0,0.0,3.1,5.7,0,0,0.0,1.1592,0.8895,0.0396
BFR,19.66,BFR160219P00015000,put,02/19/2016,12/30/2015,15.0,0.0,0.05,0.75,0,0,0.4185,0.9272,-0.1191,0.0404
BFR,19.66,BFR160219C00017500,call,02/19/2016,12/30/2015,17.5,0.0,1.65,3.6,0,0,0.0,0.9093,0.7455,0.0871
BFR,19.66,BFR160219P00017500,put,02/19/2016,12/30/2015,17.5,0.0,0.45,1.2,0,0,0.4358,0.7498,-0.2715,0.0763
BFR,19.66,BFR160219C00020000,call,02/19/2016,12/30/2015,20.0,0.0,0.8,2.25,0,0,0.3533,0.8566,0.495,0.0895
BFR,19.66,BFR160219P00020000,put,02/19/2016,12/30/2015,20.0,0.0,0.4,2.6,0,0,0.0,0.8033,-0.5444,0.1493
BFR,19.66,BFR160219C00022500,call,02/19/2016,12/30/2015,22.5,0.5,0.35,0.9,0,14,0.4364,0.6664,0.2726,0.0822
BFR,19.66,BFR160219P00022500,put,02/19/2016,12/30/2015,22.5,0.0,2.5,4.7,0,0,0.0,0.9590000000000001,-0.8639,0.0881
BFR,19.66,BFR160219C00025000,call,02/19/2016,12/30/2015,25.0,0.0,0.0,0.6,0,0,0.0,0.7407,0.1319,0.0529
BFR,19.66,BFR160219P00025000,put,02/19/2016,12/30/2015,25.0,0.0,4.6,7.0,0,0,0.0,1.107,-0.9691,0.0221
BFR,19.66,BFR160219C00030000,call,02/19/2016,12/30/2015,30.0,0.0,0.0,0.6,0,0,0.0,1.0332,0.0224,0.0132
BFR,19.66,BFR160219P00030000,put,02/19/2016,12/30/2015,30.0,0.0,9.5,11.6,0,0,0.0,1.2731,-0.9907,0.0003
BFR,19.66,BFR160415C00002500,call,04/15/2016,12/30/2015,2.5,0.0,15.8,18.0,0,0,0.0,4.1047,0.9907,0.0
BFR,19.66,BFR160415P00002500,put,04/15/2016,12/30/2015,2.5,0.0,0.0,0.7,0,0,0.0,3.508,0.0,0.0
BFR,19.66,BFR160415C00005000,call,04/15/2016,12/30/2015,5.0,0.0,12.3,15.7,0,0,0.0,2.7607,0.9907,0.0
BFR,19.66,BFR160415P00005000,put,04/15/2016,12/30/2015,5.0,0.0,0.0,0.75,0,0,0.0,2.3040000000000003,0.0,0.0
BFR,19.66,BFR160415C00007500,call,04/15/2016,12/30/2015,7.5,0.0,10.8,13.1,0,0,0.0,1.9205,0.9895,0.0006
BFR,19.66,BFR160415P00007500,put,04/15/2016,12/30/2015,7.5,0.0,0.0,0.8,0,0,0.0,1.7025,-0.0023,0.001
BFR,19.66,BFR160415C00010000,call,04/15/2016,12/30/2015,10.0,0.0,8.4,11.0,0,0,0.0,1.6355,0.9758,0.0057
BFR,19.66,BFR160415P00010000,put,04/15/2016,12/30/2015,10.0,0.0,0.0,0.8,0,0,0.0,1.2671,-0.021,0.0071
BFR,19.66,BFR160415C00012500,call,04/15/2016,12/30/2015,12.5,10.3,5.7,9.4,0,20,0.0,1.5719,0.9246,0.0195
BFR,19.66,BFR160415P00012500,put,04/15/2016,12/30/2015,12.5,0.3,0.05,0.7,0,100,0.4508,0.8883,-0.0782,0.0205
BFR,19.66,BFR160415C00015000,call,04/15/2016,12/30/2015,15.0,6.19,4.5,5.8,0,16,0.0,0.8294,0.8213,0.0381
BFR,19.66,BFR160415P00015000,put,04/15/2016,12/30/2015,15.0,0.0,0.4,1.05,0,0,0.4994,0.7453,-0.1694,0.0381
BFR,19.66,BFR160415C00017500,call,04/15/2016,12/30/2015,17.5,3.1,2.35,4.0,0,85,0.2671,0.7314,0.698,0.0646
BFR,19.66,BFR160415P00017500,put,04/15/2016,12/30/2015,17.5,1.9,1.05,1.85,0,14,0.4756,0.6926,-0.3049,0.0562
BFR,19.66,BFR160415C00020000,call,04/15/2016,12/30/2015,20.0,1.0,1.65,2.55,0,5,0.4451,0.6602,0.5212,0.0672
BFR,19.66,BFR160415P00020000,put,04/15/2016,12/30/2015,20.0,2.75,2.25,3.1,0,61,0.4709,0.6742,-0.4662,0.0649
BFR,19.66,BFR160415C00022500,call,04/15/2016,12/30/2015,22.5,1.5,0.85,1.5,0,21,0.4445,0.6102,0.3564,0.0662
BFR,19.66,BFR160415P00022500,put,04/15/2016,12/30/2015,22.5,0.0,3.7,4.9,0,0,0.40700000000000003,0.711,-0.6205,0.0633
BFR,19.66,BFR160415C00025000,call,04/15/2016,12/30/2015,25.0,0.8,0.25,1.0,0,382,0.3811,0.6274,0.217,0.0547
BFR,19.66,BFR160415P00025000,put,04/15/2016,12/30/2015,25.0,0.0,5.4,7.6,0,0,0.0,0.9158,-0.742,0.0532
BFR,19.66,BFR160415C00030000,call,04/15/2016,12/30/2015,30.0,2.0,0.0,0.85,0,390,0.0,0.797,0.0843,0.0276
BFR,19.66,BFR160415P00030000,put,04/15/2016,12/30/2015,30.0,0.0,9.6,11.9,0,0,0.0,0.9676,-0.8906,0.0295
BFR,19.66,BFR160715C00012500,call,07/15/2016,12/30/2015,12.5,0.0,7.0,8.3,0,0,0.0,0.841,0.8764,0.0213
BFR,19.66,BFR160715P00012500,put,07/15/2016,12/30/2015,12.5,0.0,0.2,1.05,0,0,0.4448,0.7676,-0.1094,0.0213
BFR,19.66,BFR160715C00015000,call,07/15/2016,12/30/2015,15.0,0.0,5.1,6.3,0,0,0.4242,0.7257,0.7907,0.0335
BFR,19.66,BFR160715P00015000,put,07/15/2016,12/30/2015,15.0,0.0,0.9,1.85,0,0,0.5101,0.7411,-0.2088,0.0316
BFR,19.66,BFR160715C00017500,call,07/15/2016,12/30/2015,17.5,0.0,3.5,4.7,0,0,0.4366,0.6719,0.6754,0.0441
BFR,19.66,BFR160715P00017500,put,07/15/2016,12/30/2015,17.5,0.0,1.8,3.1,0,0,0.5004,0.7547,-0.3167,0.039
BFR,19.66,BFR160715C00020000,call,07/15/2016,12/30/2015,20.0,0.0,2.35,3.5,0,0,0.44799999999999995,0.6514,0.5516,0.0492
BFR,19.66,BFR160715P00020000,put,07/15/2016,12/30/2015,20.0,0.0,2.9,4.1,0,0,0.4622,0.6747,-0.4354,0.0475
BFR,19.66,BFR160715C00022500,call,07/15/2016,12/30/2015,22.5,2.0,1.4,2.55,2,0,0.4287,0.6333,0.4294,0.0508
BFR,19.66,BFR160715P00022500,put,07/15/2016,12/30/2015,22.5,0.0,3.9,6.3,0,0,0.3422,0.7713,-0.5509,0.0486
BFR,19.66,BFR160715C00025000,call,07/15/2016,12/30/2015,25.0,1.15,0.9,2.05,0,30,0.4387,0.6592,0.3377,0.0458
BFR,19.66,BFR160715P00025000,put,07/15/2016,12/30/2015,25.0,0.0,6.2,7.6,0,0,0.4053,0.6765,-0.6572,0.0462
BFR,19.66,BFR160715C00030000,call,07/15/2016,12/30/2015,30.0,0.0,0.15,1.2,0,0,0.3652,0.6629,0.1703,0.034
BFR,19.66,BFR160715P00030000,put,07/15/2016,12/30/2015,30.0,0.0,10.5,11.7,0,0,0.307,0.6752,-0.8353,0.0335
BFR,19.66,BFR160715C00035000,call,07/15/2016,12/30/2015,35.0,0.0,0.0,1.05,0,0,0.0,0.7511,0.1337,0.0248
BFR,19.66,BFR160715P00035000,put,07/15/2016,12/30/2015,35.0,0.0,15.2,16.6,0,0,0.0,0.7801,-0.8758,0.0236
BMA,57.75,BMA160115C00022500,call,01/15/2016,12/30/2015,22.5,0.0,33.7,36.3,0,0,0.0,3.4592,1.0,0.0
BMA,57.75,BMA160115P00022500,put,01/15/2016,12/30/2015,22.5,0.0,0.0,0.5,0,0,0.0,2.9026,0.0,0.0
BMA,57.75,BMA160115C00025000,call,01/15/2016,12/30/2015,25.0,0.0,31.2,33.8,0,0,0.0,3.1186,1.0,0.0
BMA,57.75,BMA160115P00025000,put,01/15/2016,12/30/2015,25.0,0.0,0.0,0.5,0,0,0.0,2.6112,0.0,0.0
BMA,57.75,BMA160115C00030000,call,01/15/2016,12/30/2015,30.0,0.0,26.2,28.8,0,0,0.0,2.5347,1.0,0.0
BMA,57.75,BMA160115P00030000,put,01/15/2016,12/30/2015,30.0,0.0,0.0,0.8,0,0,0.0,2.3608,0.0,0.0
BMA,57.75,BMA160115C00035000,call,01/15/2016,12/30/2015,35.0,24.9,21.2,23.8,0,20,0.0,2.0395,1.0,0.0
BMA,57.75,BMA160115P00035000,put,01/15/2016,12/30/2015,35.0,0.08,0.0,0.85,0,5,0.0,1.9254,-0.0001,0.0001
BMA,57.75,BMA160115C00040000,call,01/15/2016,12/30/2015,40.0,7.6,16.2,18.8,0,0,0.0,1.6057,1.0,0.0
BMA,57.75,BMA160115P00040000,put,01/15/2016,12/30/2015,40.0,4.7,0.0,0.25,0,20,0.0,1.1157,-0.0037,0.0014
BMA,57.75,BMA160115C00045000,call,01/15/2016,12/30/2015,45.0,21.0,11.2,13.7,0,24,0.0,1.1717,0.9986,0.0009
BMA,57.75,BMA160115P00045000,put,01/15/2016,12/30/2015,45.0,0.35,0.05,0.2,0,628,0.6019,0.7745,-0.0328,0.009000000000000001
BMA,57.75,BMA160115C00050000,call,01/15/2016,12/30/2015,50.0,5.8,7.1,8.6,0,128,0.0,0.7745,0.9596,0.0178
BMA,57.75,BMA160115P00050000,put,01/15/2016,12/30/2015,50.0,1.42,0.3,0.5,0,33,0.5566,0.6473,-0.1091,0.0262
BMA,57.75,BMA160115C00055000,call,01/15/2016,12/30/2015,55.0,2.15,3.4,4.3,0,167,0.3624,0.5856,0.7099,0.061
BMA,57.75,BMA160115P00055000,put,01/15/2016,12/30/2015,55.0,2.15,1.1,1.55,0,26,0.4803,0.5885,-0.3077,0.0556
BMA,57.75,BMA160115C00060000,call,01/15/2016,12/30/2015,60.0,0.9,1.05,1.65,0,97,0.4094,0.5442,0.36700000000000005,0.0667
BMA,57.75,BMA160115P00060000,put,01/15/2016,12/30/2015,60.0,7.53,3.3,4.2,0,35,0.4125,0.6129,-0.6213,0.0627
BMA,57.75,BMA160115C00065000,call,01/15/2016,12/30/2015,65.0,1.4,0.2,0.45,0,115,0.4179,0.5233,0.1199,0.0359
BMA,57.75,BMA160115P00065000,put,01/15/2016,12/30/2015,65.0,9.7,7.2,8.4,0,21,0.0,0.7418,-0.8394,0.0375
BMA,57.75,BMA160115C00070000,call,01/15/2016,12/30/2015,70.0,0.41,0.0,0.15,0,61,0.0,0.5662,0.0971,0.0212
BMA,57.75,BMA160115P00070000,put,01/15/2016,12/30/2015,70.0,13.4,11.2,14.4,0,11,0.0,1.2601,-0.9214,0.0196
BMA,57.75,BMA160115C00075000,call,01/15/2016,12/30/2015,75.0,0.25,0.05,0.8,0,170,0.6025,1.0617,0.0741,0.0142
BMA,57.75,BMA160115P00075000,put,01/15/2016,12/30/2015,75.0,15.0,16.2,19.3,0,0,0.0,1.4606,-0.9741,0.008
BMA,57.75,BMA160115C00080000,call,01/15/2016,12/30/2015,80.0,0.0,0.0,0.8,0,0,0.0,1.2353,0.0549,0.01
BMA,57.75,BMA160115P00080000,put,01/15/2016,12/30/2015,80.0,16.9,21.2,24.3,0,10,0.0,1.6595,-0.9927,0.0027
BMA,57.75,BMA160115C00085000,call,01/15/2016,12/30/2015,85.0,0.08,0.0,0.8,0,0,0.0,1.3907,0.0278,0.0058
BMA,57.75,BMA160115P00085000,put,01/15/2016,12/30/2015,85.0,0.0,26.4,29.3,0,0,0.0,1.8376,-0.9982,0.0008
BMA,57.75,BMA160115C00090000,call,01/15/2016,12/30/2015,90.0,0.0,0.0,0.55,0,0,0.0,1.4045,0.0135,0.0031
BMA,57.75,BMA160115P00090000,put,01/15/2016,12/30/2015,90.0,0.0,31.4,34.3,0,0,0.0,1.9992,-0.9996,0.0002
BMA,57.75,BMA160219C00030000,call,02/19/2016,12/30/2015,30.0,0.0,25.9,28.7,0,0,0.0,1.3557,1.0,0.0
BMA,57.75,BMA160219P00030000,put,02/19/2016,12/30/2015,30.0,0.0,0.0,0.5,0,0,0.0,1.1647,-0.0079,0.0013
BMA,57.75,BMA160219C00035000,call,02/19/2016,12/30/2015,35.0,0.0,20.9,23.7,0,0,0.0,1.0885,0.9987,0.0004
BMA,57.75,BMA160219P00035000,put,02/19/2016,12/30/2015,35.0,0.0,0.0,0.2,0,0,0.0,0.767,-0.0299,0.0041
BMA,57.75,BMA160219C00040000,call,02/19/2016,12/30/2015,40.0,0.0,16.1,18.7,0,0,0.0,0.8544,0.9871,0.0034
BMA,57.75,BMA160219P00040000,put,02/19/2016,12/30/2015,40.0,0.53,0.15,0.4,0,30,0.5578,0.6843,-0.0435,0.0069
BMA,57.75,BMA160219C00045000,call,02/19/2016,12/30/2015,45.0,0.0,11.4,13.8,0,0,0.0,0.6648,0.9386,0.0122
BMA,57.75,BMA160219P00045000,put,02/19/2016,12/30/2015,45.0,0.0,0.55,0.8,0,0,0.5493,0.6145,-0.1028,0.0143
BMA,57.75,BMA160219C00050000,call,02/19/2016,12/30/2015,50.0,0.0,8.4,9.4,0,0,0.3829,0.5623,0.8194,0.0259
BMA,57.75,BMA160219P00050000,put,02/19/2016,12/30/2015,50.0,0.0,1.3,1.7,0,0,0.5105,0.5760000000000001,-0.2064,0.0245
BMA,57.75,BMA160219C00055000,call,02/19/2016,12/30/2015,55.0,3.6,4.8,5.9,0,3,0.3853,0.5236,0.6473,0.0381
BMA,57.75,BMA160219P00055000,put,02/19/2016,12/30/2015,55.0,0.0,2.8,3.6,0,0,0.4851,0.5845,-0.3637,0.0327
BMA,57.75,BMA160219C00060000,call,02/19/2016,12/30/2015,60.0,1.7,2.6,3.3,0,2,0.4128,0.4955,0.4452,0.0406
BMA,57.75,BMA160219P00060000,put,02/19/2016,12/30/2015,60.0,0.0,5.2,6.2,0,0,0.4595,0.5770000000000001,-0.5392,0.0357
BMA,57.75,BMA160219C00065000,call,02/19/2016,12/30/2015,65.0,0.9,1.25,1.7,0,30,0.4218,0.4849,0.2696,0.034
BMA,57.75,BMA160219P00065000,put,02/19/2016,12/30/2015,65.0,0.0,8.6,9.7,0,0,0.4425,0.59,-0.6975,0.0315
BMA,57.75,BMA160219C00070000,call,02/19/2016,12/30/2015,70.0,0.0,0.45,0.85,0,0,0.4033,0.4867,0.1407,0.0234
BMA,57.75,BMA160219P00070000,put,02/19/2016,12/30/2015,70.0,0.0,12.8,13.9,0,0,0.4374,0.6272,-0.8079999999999999,0.0239
BMA,57.75,BMA160219C00075000,call,02/19/2016,12/30/2015,75.0,0.0,0.1,0.4,0,0,0.3705,0.4887,0.0601,0.0129
BMA,57.75,BMA160219P00075000,put,02/19/2016,12/30/2015,75.0,0.0,16.8,19.7,0,0,0.0,0.87,-0.8531,0.0177
BMA,57.75,BMA160219C00080000,call,02/19/2016,12/30/2015,80.0,0.0,0.0,0.25,0,0,0.0,0.5206,0.0348,0.0078
BMA,57.75,BMA160219P00080000,put,02/19/2016,12/30/2015,80.0,0.0,21.6,24.5,0,0,0.0,0.9529,-0.8746,0.013999999999999999
BMA,57.75,BMA160219C00085000,call,02/19/2016,12/30/2015,85.0,0.0,0.0,0.15,0,0,0.0,0.5431,0.0161,0.004
BMA,57.75,BMA160219P00085000,put,02/19/2016,12/30/2015,85.0,0.0,26.4,29.5,0,0,0.0,1.0531,-0.878,0.0119
BMA,57.75,BMA160415C00022500,call,04/15/2016,12/30/2015,22.5,0.0,33.4,36.3,0,0,0.0,1.3052,1.0,0.0
BMA,57.75,BMA160415P00022500,put,04/15/2016,12/30/2015,22.5,0.0,0.0,0.5,0,0,0.0,1.1037,-0.0019,0.0003
BMA,57.75,BMA160415C00025000,call,04/15/2016,12/30/2015,25.0,0.0,30.9,34.0,0,0,0.0,1.2357,0.9997,0.0001
BMA,57.75,BMA160415P00025000,put,04/15/2016,12/30/2015,25.0,0.0,0.0,0.2,0,0,0.0,0.8314,-0.0047,0.0007
BMA,57.75,BMA160415C00030000,call,04/15/2016,12/30/2015,30.0,0.0,25.6,28.7,0,0,0.0,0.9278,0.997,0.0006
BMA,57.75,BMA160415P00030000,put,04/15/2016,12/30/2015,30.0,0.0,0.05,0.35,0,0,0.5393,0.7431,-0.0192,0.0023
BMA,57.75,BMA160415C00035000,call,04/15/2016,12/30/2015,35.0,0.0,20.9,23.7,0,0,0.0,0.7433,0.9835,0.0028
BMA,57.75,BMA160415P00035000,put,04/15/2016,12/30/2015,35.0,0.65,0.25,0.6,0,2,0.5515,0.6692,-0.0455,0.005
BMA,57.75,BMA160415C00040000,call,04/15/2016,12/30/2015,40.0,21.0,16.3,19.1,0,3,0.0,0.6547,0.9451,0.0077
BMA,57.75,BMA160415P00040000,put,04/15/2016,12/30/2015,40.0,0.0,0.65,1.0,0,0,0.5333,0.6039,-0.0877,0.009000000000000001
BMA,57.75,BMA160415C00045000,call,04/15/2016,12/30/2015,45.0,11.3,13.4,14.5,0,2,0.3847,0.5527,0.8684,0.0146
BMA,57.75,BMA160415P00045000,put,04/15/2016,12/30/2015,45.0,2.52,1.45,1.8,0,16,0.5211,0.5676,-0.1584,0.0142
BMA,57.75,BMA160415C00050000,call,04/15/2016,12/30/2015,50.0,1.95,9.7,10.7,0,10,0.4162,0.5193,0.759,0.0214
BMA,57.75,BMA160415P00050000,put,04/15/2016,12/30/2015,50.0,4.2,2.5,3.1,0,15,0.4819,0.542,-0.2529,0.02
BMA,57.75,BMA160415C00055000,call,04/15/2016,12/30/2015,55.0,3.2,6.5,7.6,0,0,0.4093,0.5026,0.6284,0.0266
BMA,57.75,BMA160415P00055000,put,04/15/2016,12/30/2015,55.0,0.0,4.4,5.1,0,0,0.4718,0.5311,-0.374,0.0242
BMA,57.75,BMA160415C00060000,call,04/15/2016,12/30/2015,60.0,4.0,4.4,5.1,0,12,0.4281,0.4844,0.4897,0.027999999999999997
BMA,57.75,BMA160415P00060000,put,04/15/2016,12/30/2015,60.0,0.0,7.0,7.7,0,0,0.4638,0.5201,-0.5021,0.026000000000000002
BMA,57.75,BMA160415C00065000,call,04/15/2016,12/30/2015,65.0,2.75,2.7,3.3,0,39,0.4223,0.4734,0.3587,0.0268
BMA,57.75,BMA160415P00065000,put,04/15/2016,12/30/2015,65.0,13.65,10.2,11.0,0,2,0.4527,0.5203,-0.6229,0.025
BMA,57.75,BMA160415C00070000,call,04/15/2016,12/30/2015,70.0,1.85,1.55,2.15,0,103,0.4146,0.4756,0.2501,0.0229
BMA,57.75,BMA160415P00070000,put,04/15/2016,12/30/2015,70.0,0.0,14.0,15.1,0,0,0.4466,0.5512,-0.7170000000000001,0.0218
BMA,57.75,BMA160415C00075000,call,04/15/2016,12/30/2015,75.0,1.2,0.85,1.35,0,20,0.4091,0.4736,0.1656,0.0181
BMA,57.75,BMA160415P00075000,put,04/15/2016,12/30/2015,75.0,0.0,18.2,19.4,0,0,0.4385,0.5737,-0.7923,0.0182
BMA,57.75,BMA160415C00080000,call,04/15/2016,12/30/2015,80.0,3.5,0.4,0.85,0,100,0.3945,0.4754,0.1031,0.0132
BMA,57.75,BMA160415P00080000,put,04/15/2016,12/30/2015,80.0,0.0,22.7,23.9,0,0,0.4295,0.5958,-0.8494,0.0146
BMA,57.75,BMA160415C00085000,call,04/15/2016,12/30/2015,85.0,2.03,0.15,0.55,0,3,0.3736,0.4809,0.0601,0.009000000000000001
BMA,57.75,BMA160415P00085000,put,04/15/2016,12/30/2015,85.0,0.0,26.8,30.0,0,0,0.0,0.7841,-0.8741,0.012
BMA,57.75,BMA160415C00090000,call,04/15/2016,12/30/2015,90.0,0.6,0.05,0.4,0,425,0.3562,0.4975,0.0357,0.0059
BMA,57.75,BMA160415P00090000,put,04/15/2016,12/30/2015,90.0,0.0,31.5,34.7,0,0,0.0,0.8168,-0.8882,0.0103
BMA,57.75,BMA160415C00095000,call,04/15/2016,12/30/2015,95.0,0.75,0.0,0.3,0,17,0.0,0.5142,0.0228,0.004
BMA,57.75,BMA160415P00095000,put,04/15/2016,12/30/2015,95.0,0.0,35.7,39.6,0,0,0.0,0.8642,-0.8932,0.0091
BMA,57.75,BMA160715C00035000,call,07/15/2016,12/30/2015,35.0,0.0,20.9,24.2,0,0,0.0,0.6172,0.9523,0.0051
BMA,57.75,BMA160715P00035000,put,07/15/2016,12/30/2015,35.0,0.0,0.85,1.3,0,0,0.539,0.6103,-0.0802,0.0061
BMA,57.75,BMA160715C00040000,call,07/15/2016,12/30/2015,40.0,0.0,18.3,19.6,0,0,0.3548,0.5346,0.9024,0.0091
BMA,57.75,BMA160715P00040000,put,07/15/2016,12/30/2015,40.0,0.0,1.65,2.15,0,0,0.5251,0.5802,-0.1326,0.0091
BMA,57.75,BMA160715C00045000,call,07/15/2016,12/30/2015,45.0,0.0,14.7,15.7,0,0,0.4202,0.5094,0.8184,0.0134
BMA,57.75,BMA160715P00045000,put,07/15/2016,12/30/2015,45.0,0.0,2.9,3.4,0,0,0.5163,0.5583,-0.2015,0.0123
BMA,57.75,BMA160715C00050000,call,07/15/2016,12/30/2015,50.0,0.0,11.3,12.2,0,0,0.4218,0.4856,0.7282,0.0172
BMA,57.75,BMA160715P00050000,put,07/15/2016,12/30/2015,50.0,6.3,4.5,5.1,0,10,0.4994,0.5411,-0.2824,0.0153
BMA,57.75,BMA160715C00055000,call,07/15/2016,12/30/2015,55.0,8.2,8.5,9.4,0,10,0.4226,0.4785,0.6262,0.0198
BMA,57.75,BMA160715P00055000,put,07/15/2016,12/30/2015,55.0,0.0,6.7,7.4,0,0,0.4916,0.5351,-0.3723,0.0174
BMA,57.75,BMA160715C00060000,call,07/15/2016,12/30/2015,60.0,0.0,6.2,7.0,0,0,0.4186,0.4659,0.5216,0.0212
BMA,57.75,BMA160715P00060000,put,07/15/2016,12/30/2015,60.0,0.0,9.4,10.4,0,0,0.4852,0.5445,-0.4618,0.0182
BMA,57.75,BMA160715C00065000,call,07/15/2016,12/30/2015,65.0,0.0,4.4,5.2,0,0,0.4139,0.462,0.4218,0.021
BMA,57.75,BMA160715P00065000,put,07/15/2016,12/30/2015,65.0,0.0,12.6,13.5,0,0,0.4822,0.5357,-0.5482,0.0183
BMA,57.75,BMA160715C00070000,call,07/15/2016,12/30/2015,70.0,0.0,3.1,3.8,0,0,0.4125,0.4579,0.3328,0.0197
BMA,57.75,BMA160715P00070000,put,07/15/2016,12/30/2015,70.0,0.0,16.2,17.2,0,0,0.4804,0.5424,-0.6239,0.0175
BMA,57.75,BMA160715C00075000,call,07/15/2016,12/30/2015,75.0,1.75,2.1,2.75,0,5,0.4078,0.4551,0.2559,0.0176
BMA,57.75,BMA160715P00075000,put,07/15/2016,12/30/2015,75.0,0.0,20.0,21.2,0,0,0.4703,0.5508,-0.6918,0.0162
BMA,57.75,BMA160715C00080000,call,07/15/2016,12/30/2015,80.0,0.0,1.4,2.0,0,0,0.4032,0.4548,0.1932,0.015
BMA,57.75,BMA160715P00080000,put,07/15/2016,12/30/2015,80.0,0.0,24.4,25.4,0,0,0.4851,0.5581,-0.7423,0.0146
