date,open,high,low,close,adj close,volume
2002-11-12,437.829987,458.850006,437.459991,455.910004,455.910004,0
2002-11-13,461.140015,463.959991,452.359985,456.920013,456.920013,0
2002-11-14,456.920013,460.640015,437.149994,442.070007,442.070007,0
2002-11-15,442.119995,452.480011,435.899994,452.079987,452.079987,0
2002-11-18,452.179993,459.140015,452.179993,459.140015,459.140015,0
2002-11-19,459.739990,465.420013,453.890015,454.290009,454.290009,0
2002-11-20,452.660004,460.239990,451.119995,460.070007,460.070007,0
2002-11-21,469.390015,487.829987,464.950012,487.089996,487.089996,0
2002-11-22,488.720001,498.290009,482.149994,486.510010,486.510010,0
2002-11-25,488.230011,504.839996,486.959991,498.529999,498.529999,0
2002-11-26,503.670013,503.670013,493.320007,502.140015,502.140015,0
2002-11-27,500.399994,511.230011,487.859985,509.640015,509.640015,0
2002-11-28,513.390015,518.520020,489.690002,491.989990,491.989990,0
2002-11-29,490.709991,500.089996,490.709991,497.790009,497.790009,0
2002-12-02,497.809998,514.859985,497.809998,513.530029,513.530029,0
2002-12-03,515.150024,529.429993,515.150024,517.830017,517.830017,0
2002-12-04,519.510010,525.619995,510.290009,515.070007,515.070007,0
2002-12-05,515.039978,517.960022,509.040009,517.210022,517.210022,0
2002-12-06,516.359985,517.030029,509.230011,517.030029,517.030029,0
2002-12-09,516.080017,517.140015,501.290009,504.380005,504.380005,0
2002-12-10,506.970001,513.599976,504.029999,506.049988,506.049988,0
2002-12-11,507.079987,508.410004,488.809998,490.019989,490.019989,0
2002-12-12,489.250000,491.820007,483.359985,485.549988,485.549988,0
2002-12-13,485.040009,485.209991,464.510010,469.690002,469.690002,0
2002-12-16,469.690002,491.859985,469.690002,489.510010,489.510010,0
2002-12-17,489.829987,494.640015,479.350006,480.940002,480.940002,0
2002-12-18,478.410004,490.709991,475.890015,487.559998,487.559998,0
2002-12-19,488.410004,496.470001,487.459991,496.089996,496.089996,0
2002-12-20,495.540009,507.369995,493.970001,503.899994,503.899994,0
2002-12-23,506.559998,520.820007,506.559998,520.820007,520.820007,0
2002-12-24,521.719971,529.299988,520.929993,523.440002,523.440002,0
2002-12-25,null,null,null,null,null,null
2002-12-26,523.440002,531.650024,518.479980,519.070007,519.070007,0
2002-12-27,519.320007,527.429993,515.309998,517.929993,517.929993,0
2002-12-30,518.179993,525.090027,518.109985,525.090027,525.090027,0
2002-12-31,525.039978,526.530029,519.590027,524.950012,524.950012,0
2003-01-01,null,null,null,null,null,null
2003-01-02,524.960022,527.729980,519.239990,520.549988,520.549988,0
2003-01-03,520.549988,530.640015,518.320007,530.640015,530.640015,0
2003-01-06,530.640015,555.559998,530.640015,554.429993,554.429993,0
2003-01-07,555.140015,565.450012,555.030029,559.650024,559.650024,0
2003-01-08,560.630005,574.190002,556.869995,569.900024,569.900024,0
2003-01-09,570.169983,591.159973,570.169983,591.090027,591.090027,0
2003-01-10,592.580017,609.979980,573.419983,575.799988,575.799988,0
2003-01-13,575.770020,588.979980,569.299988,581.859985,581.859985,0
2003-01-14,585.530029,598.590027,585.530029,591.099976,591.099976,0
2003-01-15,591.140015,594.429993,582.700012,586.950012,586.950012,0
2003-01-16,588.770020,606.359985,585.400024,596.580017,596.580017,0
2003-01-17,596.599976,601.119995,575.890015,577.200012,577.200012,0
2003-01-20,577.030029,577.989990,569.940002,575.739990,575.739990,0
2003-01-21,575.630005,577.460022,560.760010,562.750000,562.750000,0
2003-01-22,561.109985,568.710022,553.409973,568.710022,568.710022,0
2003-01-23,569.210022,569.830017,560.669983,568.150024,568.150024,0
2003-01-24,564.859985,569.099976,556.419983,557.809998,557.809998,0
2003-01-27,557.809998,557.960022,543.739990,548.190002,548.190002,0
2003-01-28,550.919983,561.000000,550.770020,556.460022,556.460022,0
2003-01-29,557.340027,557.869995,546.150024,557.429993,557.429993,0
2003-01-30,557.630005,558.929993,545.010010,547.010010,547.010010,0
2003-01-31,546.429993,549.849976,543.219971,549.849976,549.849976,0
2003-02-03,550.179993,553.820007,547.349976,549.700012,549.700012,0
2003-02-04,549.830017,569.780029,549.700012,569.780029,569.780029,0
2003-02-05,574.840027,574.840027,561.739990,562.229980,562.229980,0
2003-02-06,562.229980,567.469971,558.080017,559.049988,559.049988,0
2003-02-07,559.049988,565.239990,557.729980,564.890015,564.890015,0
2003-02-10,564.989990,571.489990,562.219971,571.489990,571.489990,0
2003-02-11,571.599976,577.580017,567.849976,573.909973,573.909973,0
2003-02-12,579.309998,586.440002,576.210022,582.039978,582.039978,0
2003-02-13,583.210022,592.130005,581.690002,582.479980,582.479980,0
2003-02-14,583.330017,584.250000,577.359985,580.510010,580.510010,0
2003-02-17,580.510010,582.669983,577.869995,580.200012,580.200012,0
2003-02-18,580.200012,586.059998,578.559998,584.940002,584.940002,0
2003-02-19,585.520020,587.750000,580.469971,580.469971,580.469971,0
2003-02-20,580.599976,583.969971,578.729980,583.950012,583.950012,0
2003-02-21,583.429993,590.200012,578.510010,590.200012,590.200012,0
2003-02-24,590.479980,598.359985,590.059998,592.900024,592.900024,0
2003-02-25,593.020020,594.429993,586.760010,588.440002,588.440002,0
2003-02-26,588.940002,591.919983,581.469971,585.820007,585.820007,0
2003-02-27,584.719971,585.369995,575.530029,578.890015,578.890015,0
2003-02-28,580.039978,593.820007,579.929993,593.820007,593.820007,0
2003-03-03,594.429993,600.770020,587.909973,593.960022,593.960022,0
2003-03-04,594.280029,598.440002,593.380005,596.580017,596.580017,0
2003-03-05,598.590027,598.979980,589.890015,595.169983,595.169983,0
2003-03-06,594.400024,594.400024,582.989990,583.400024,583.400024,0
2003-03-07,583.000000,584.679993,579.390015,581.510010,581.510010,0
2003-03-10,582.080017,583.419983,560.419983,561.260010,561.260010,0
2003-03-11,560.979980,566.679993,545.000000,557.650024,557.650024,0
2003-03-12,557.650024,558.150024,547.309998,554.780029,554.780029,0
2003-03-13,555.359985,569.650024,555.359985,563.940002,563.940002,0
2003-03-14,564.549988,569.320007,558.289978,560.179993,560.179993,0
2003-03-17,560.179993,563.700012,551.599976,563.700012,563.700012,0
2003-03-18,565.380005,568.979980,565.150024,566.510010,566.510010,0
2003-03-19,566.799988,568.719971,561.369995,564.580017,564.580017,0
2003-03-20,565.390015,574.950012,560.510010,574.219971,574.219971,0
2003-03-21,576.469971,585.510010,576.469971,585.349976,585.349976,0
2003-03-24,583.280029,583.280029,569.570007,569.669983,569.669983,0
2003-03-25,569.380005,574.289978,566.570007,574.289978,574.289978,0
2003-03-26,575.739990,577.640015,566.859985,568.429993,568.429993,0
2003-03-27,568.429993,569.140015,558.979980,569.140015,569.140015,0
2003-03-28,569.650024,571.489990,562.830017,566.460022,566.460022,0
2003-03-31,null,null,null,null,null,null
2003-04-01,566.659973,567.719971,561.049988,565.840027,565.840027,0
2003-04-02,568.179993,574.330017,560.349976,561.549988,561.549988,0
2003-04-03,561.239990,564.979980,557.349976,564.890015,564.890015,0
2003-04-04,565.989990,570.390015,565.989990,569.090027,569.090027,0
2003-04-07,571.510010,576.520020,567.549988,567.840027,567.840027,0
2003-04-08,567.760010,570.780029,564.780029,566.590027,566.590027,0
2003-04-09,566.580017,568.530029,562.309998,564.599976,564.599976,0
2003-04-10,564.890015,566.630005,557.729980,565.750000,565.750000,0
2003-04-11,566.969971,568.119995,565.520020,567.809998,567.809998,0
2003-04-14,569.090027,586.700012,569.090027,586.659973,586.659973,0
2003-04-15,586.330017,595.630005,586.330017,591.549988,591.549988,0
2003-04-16,592.570007,605.330017,592.570007,600.619995,600.619995,0
2003-04-17,null,null,null,null,null,null
2003-04-18,null,null,null,null,null,null
2003-04-21,608.500000,641.419983,608.500000,640.869995,640.869995,0
2003-04-22,645.210022,652.340027,635.700012,649.479980,649.479980,0
2003-04-23,653.309998,682.690002,651.789978,670.030029,670.030029,0
2003-04-24,670.460022,673.260010,649.320007,651.669983,651.669983,0
2003-04-25,652.900024,665.969971,642.159973,665.969971,665.969971,0
2003-04-28,648.770020,648.770020,607.940002,608.520020,608.520020,0
2003-04-29,614.669983,628.820007,606.780029,622.489990,622.489990,0
2003-04-30,622.489990,635.989990,620.500000,635.950012,635.950012,0
2003-05-01,null,null,null,null,null,null
2003-05-02,635.849976,659.650024,635.849976,658.250000,658.250000,0
2003-05-05,659.159973,671.000000,652.169983,653.669983,653.669983,0
2003-05-06,652.650024,652.650024,633.909973,635.830017,635.830017,0
2003-05-07,635.469971,643.590027,635.469971,639.890015,639.890015,0
2003-05-08,639.530029,641.010010,625.880005,628.200012,628.200012,0
2003-05-09,629.260010,638.130005,624.289978,637.580017,637.580017,0
2003-05-12,637.719971,642.169983,623.250000,623.719971,623.719971,0
2003-05-13,623.039978,630.309998,609.390015,618.599976,618.599976,0
2003-05-14,617.590027,630.590027,614.830017,630.590027,630.590027,0
2003-05-15,631.059998,651.030029,626.130005,626.880005,626.880005,0
2003-05-16,628.890015,648.940002,628.890015,646.150024,646.150024,0
2003-05-19,648.059998,648.570007,634.400024,634.400024,634.400024,0
2003-05-20,634.200012,634.200012,611.090027,617.469971,617.469971,0
2003-05-21,616.580017,634.080017,612.650024,634.080017,634.080017,0
2003-05-22,637.950012,658.340027,637.950012,658.340027,658.340027,0
2003-05-23,664.429993,672.619995,651.280029,653.260010,653.260010,0
2003-05-26,653.869995,667.059998,653.869995,662.599976,662.599976,0
2003-05-27,662.599976,668.179993,661.150024,664.309998,664.309998,0
2003-05-28,666.270020,680.869995,666.270020,678.030029,678.030029,0
2003-05-29,678.479980,687.429993,672.219971,674.340027,674.340027,0
2003-05-30,676.520020,682.580017,676.520020,678.309998,678.309998,0
2003-06-02,679.429993,702.760010,679.429993,702.760010,702.760010,0
2003-06-03,706.599976,709.369995,695.440002,707.820007,707.820007,0
2003-06-04,709.719971,711.960022,701.599976,701.770020,701.770020,0
2003-06-05,700.359985,706.750000,694.260010,702.929993,702.929993,0
2003-06-06,703.349976,719.390015,703.340027,718.700012,718.700012,0
2003-06-09,718.890015,725.039978,712.619995,718.169983,718.169983,0
2003-06-10,718.869995,732.969971,718.580017,728.549988,728.549988,0
2003-06-11,731.510010,739.229980,730.150024,736.890015,736.890015,0
2003-06-12,739.419983,764.330017,736.859985,763.570007,763.570007,0
2003-06-13,766.900024,787.369995,766.659973,768.390015,768.390015,0
2003-06-16,null,null,null,null,null,null
2003-06-17,776.770020,794.489990,776.770020,792.049988,792.049988,0
2003-06-18,792.530029,792.640015,766.090027,770.700012,770.700012,0
2003-06-19,769.719971,786.150024,768.559998,782.909973,782.909973,0
2003-06-20,783.940002,808.359985,783.440002,801.169983,801.169983,0
2003-06-23,801.000000,812.140015,790.039978,805.539978,805.539978,0
2003-06-24,807.369995,815.770020,791.770020,794.500000,794.500000,0
2003-06-25,795.559998,798.919983,779.460022,792.599976,792.599976,0
2003-06-26,787.080017,787.080017,738.020020,738.349976,738.349976,0
2003-06-27,735.739990,751.750000,721.840027,733.849976,733.849976,0
